author_id,work_id,seq,latin_name,greek_name,latin_title,greek_title,english_title,cts_urn,cts_confirmed,exportable
0533,016,10,Callimachus Philol.,Καλλίμαχος ὁ Κυρηναῖος,Hymn to Apollo,,,urn:cts:greekLit:tlg0533.tlg016,0,1
0533,017,11,Callimachus Philol.,Καλλίμαχος ὁ Κυρηναῖος,Hymn to Artemis,,,urn:cts:greekLit:tlg0533.tlg017,0,1
0533,018,12,Callimachus Philol.,Καλλίμαχος ὁ Κυρηναῖος,Hymn to Delos,,,urn:cts:greekLit:tlg0533.tlg018,0,1
0533,019,13,Callimachus Philol.,Καλλίμαχος ὁ Κυρηναῖος,Hymn to Athena,,,urn:cts:greekLit:tlg0533.tlg019,0,1
0533,020,14,Callimachus Philol.,Καλλίμαχος ὁ Κυρηναῖος,Hymn to Demeter,,,urn:cts:greekLit:tlg0533.tlg020,0,1
0535,001,1,Demades,Δημάδης,On the Twelve Years,,,urn:cts:greekLit:tlg0535.tlg001,0,1
0535,003,2,Demades,Δημάδης,Fragmenta Historica,,,urn:cts:greekLit:tlg0535.tlg003,0,0
0536,003,1,Ephorus,Έφορος,Fragmenta,,,urn:cts:greekLit:tlg0536.tlg003,0,0
0537,010,1,Epicurus,Ἐπίκουρος,Epistula Prima Ad Herodotum,,,urn:cts:greekLit:tlg0537.tlg010,1,1
0537,011,2,Epicurus,Ἐπίκουρος,Epistula Secunda ad Pythoclem,,,urn:cts:greekLit:tlg0537.tlg011,1,1
0537,012,3,Epicurus,Ἐπίκουρος,Epistula ad Menoeceum,,,urn:cts:greekLit:tlg0537.tlg012,1,1
0537,013,4,Epicurus,Ἐπίκουρος,Ratae Sententiae,,,urn:cts:greekLit:tlg0537.tlg013,1,1
0537,014,5,Epicurus,Ἐπίκουρος,Gnomologium Vaticanum Epicureum,,,urn:cts:greekLit:tlg0537.tlg014,1,1
0537,015,6,Epicurus,Ἐπίκουρος,Perditorum Librorum Reliquiae,,,urn:cts:greekLit:tlg0537.tlg015,0,0
0537,016,7,Epicurus,Ἐπίκουρος,Epistularum Fragmenta,,,urn:cts:greekLit:tlg0537.tlg016,0,0
0537,017,8,Epicurus,Ἐπίκουρος,Incertae Sedis Fragmenta,,,urn:cts:greekLit:tlg0537.tlg017,0,0
0538,002,1,Hecataeus,Ἑκαταῖος,Fragmenta,,,urn:cts:greekLit:tlg0538.tlg002,0,0
0539,001,1,Hellanicus,,Fragmenta,,,urn:cts:greekLit:tlg0539.tlg001,0,0
0540,001,1,Lysias,Λυσίας,On the Murder of Eratosthenes,,On the Murder of Eratosthenes,urn:cts:greekLit:tlg0540.tlg001,1,1
0540,002,2,Lysias,Λυσίας,Funeral Oration,,Funeral Oration,urn:cts:greekLit:tlg0540.tlg002,1,1
0540,003,3,Lysias,Λυσίας,Against Simon,,Against Simon,urn:cts:greekLit:tlg0540.tlg003,1,1
0540,004,4,Lysias,Λυσίας,On a Wound by Premeditation,,On A Wound By Premeditation,urn:cts:greekLit:tlg0540.tlg004,1,1
0540,005,5,Lysias,Λυσίας,For Callias,,For Callias,urn:cts:greekLit:tlg0540.tlg005,1,1
0540,006,6,Lysias,Λυσίας,Against Andocides,,Against Andocides,urn:cts:greekLit:tlg0540.tlg006,1,1
0540,007,7,Lysias,Λυσίας,On the Olive Stump,,On the Olive Stump,urn:cts:greekLit:tlg0540.tlg007,1,1
0540,008,8,Lysias,Λυσίας,Accusation of Calumny,,Accusation of Calumny,urn:cts:greekLit:tlg0540.tlg008,1,1
0540,009,9,Lysias,Λυσίας,For the Soldier,,For The Soldier,urn:cts:greekLit:tlg0540.tlg009,1,1
0540,010,10,Lysias,Λυσίας,Against Theomnestus 1,,Against Theomnestus 1,urn:cts:greekLit:tlg0540.tlg010,1,1
0540,011,11,Lysias,Λυσίας,Against Theomnestus 2,,Against Theomnestus 2,urn:cts:greekLit:tlg0540.tlg011,1,1
0540,012,12,Lysias,Λυσίας,Against Eratosthenes,,"Against Eratosthenes, who had been One of the Thirty: Spoken by Lysias Himself",urn:cts:greekLit:tlg0540.tlg012,1,1
0540,013,13,Lysias,Λυσίας,Against Agoratus,,Against Agoratus: In Pursuance of a Writ,urn:cts:greekLit:tlg0540.tlg013,1,1
0540,014,14,Lysias,Λυσίας,Against Alcibiades 1,,Against Alcibiades: For Deserting the Ranks,urn:cts:greekLit:tlg0540.tlg014,1,1
0540,015,15,Lysias,Λυσίας,Against Alcibiades 2,,Against Alcibiades: For Refusal of Military Service,urn:cts:greekLit:tlg0540.tlg015,1,1
0540,016,16,Lysias,Λυσίας,For Mantitheus,,Before the Council: In Defense of Mantitheus at His Scrutiny,urn:cts:greekLit:tlg0540.tlg016,1,1
0540,017,17,Lysias,Λυσίας,On the Property of Eraton,,On The Property Of Eraton: Against the Treasury,urn:cts:greekLit:tlg0540.tlg017,1,1
0540,018,18,Lysias,Λυσίας,On the Confiscation of the Property of the Brother of Nicias,,On the Confiscation of the Property Of The Brother Of Nicias: Peroration,urn:cts:greekLit:tlg0540.tlg018,1,1
0540,019,19,Lysias,Λυσίας,On the Property of Aristophanes,,On the Property of Aristophanes: Against the Treasury,urn:cts:greekLit:tlg0540.tlg019,1,1
0540,020,20,Lysias,Λυσίας,For Polystratus,,For Polystratus,urn:cts:greekLit:tlg0540.tlg020,1,1
0540,021,21,Lysias,Λυσίας,Defence against a Charge of Taking Bribes,,Defense Against A Charge Of Taking Bribes: Undesignated,urn:cts:greekLit:tlg0540.tlg021,1,1
0540,022,22,Lysias,Λυσίας,Against the Corn Dealers,,Against The Corn-Dealers,urn:cts:greekLit:tlg0540.tlg022,1,1
0540,023,23,Lysias,Λυσίας,Against Pancleon,,"Against Pancleon, Showing that He was not a Plataean",urn:cts:greekLit:tlg0540.tlg023,1,1
0540,024,24,Lysias,Λυσίας,On the Refusal of a Pension,,On The Refusal Of A Pension to the Invalid,urn:cts:greekLit:tlg0540.tlg024,1,1
0540,025,25,Lysias,Λυσίας,Defence against a Charge of subverting the Democracy,,Defense Against a Charge of Subverting the Democracy,urn:cts:greekLit:tlg0540.tlg025,1,1
0540,026,26,Lysias,Λυσίας,On the Scrutiny of Evandros,,On the Scrutiny of Evandros,urn:cts:greekLit:tlg0540.tlg026,1,1
0540,027,27,Lysias,Λυσίας,Against Epicrates and his Fellow Envoys,,Against Epicrates and his Fellow-envoys: Supplementary,urn:cts:greekLit:tlg0540.tlg027,1,1
0540,028,28,Lysias,Λυσίας,Against Ergocles,,Against Ergocles: Supplementary,urn:cts:greekLit:tlg0540.tlg028,1,1
0540,029,29,Lysias,Λυσίας,Against Philocrates,,Against Philocrates: Supplementary,urn:cts:greekLit:tlg0540.tlg029,1,1
0540,030,30,Lysias,Λυσίας,Against Nicomachus,,Against Nicomachus,urn:cts:greekLit:tlg0540.tlg030,1,1
0540,031,31,Lysias,Λυσίας,Against Philon,,"Against Philon, On his Scrutiny",urn:cts:greekLit:tlg0540.tlg031,1,1
0540,032,32,Lysias,Λυσίας,Against Diogeiton,,Against Diogeiton,urn:cts:greekLit:tlg0540.tlg032,1,1
0540,033,33,Lysias,Λυσίας,Olympic Oration,,Olympic Oration,urn:cts:greekLit:tlg0540.tlg033,1,1
0540,034,34,Lysias,Λυσίας,Against the Subversion of the Ancestral Constitution of Athens,,Against The Subversion of the Ancestral Constitution of Athens,urn:cts:greekLit:tlg0540.tlg034,1,1
0540,035,35,Lysias,Λυσίας,Fragmenta Lys.FrS (Orat. Att. ii p. 170),,,urn:cts:greekLit:tlg0540.tlg035,0,0
0540,037,36,Lysias,Λυσίας,De caede Eratosthenis,,,urn:cts:greekLit:tlg0540.tlg037,0,0
0540,038,37,Lysias,Λυσίας,Epitaphius,,,urn:cts:greekLit:tlg0540.tlg038,0,0
0540,039,38,Lysias,Λυσίας,Contra Simonem,,,urn:cts:greekLit:tlg0540.tlg039,0,0
0540,040,39,Lysias,Λυσίας,Περὶ τραύματος ἐκ προνοίας ὑπὲρ οὗ καὶ πρὸς ὃν ⟨ἄδηλον⟩,,,urn:cts:greekLit:tlg0540.tlg040,0,0
0540,041,40,Lysias,Λυσίας,Pro Callia,,,urn:cts:greekLit:tlg0540.tlg041,0,0
0540,042,41,Lysias,Λυσίας,In Andocidem,,,urn:cts:greekLit:tlg0540.tlg042,0,0
0540,043,42,Lysias,Λυσίας,Areopagiticus,,,urn:cts:greekLit:tlg0540.tlg043,0,0
0540,044,43,Lysias,Λυσίας,Κατηγορία πρὸς τοὺς συνουσιαστὰς κακολογιῶν,,,urn:cts:greekLit:tlg0540.tlg044,0,0
0540,045,44,Lysias,Λυσίας,Pro milite,,,urn:cts:greekLit:tlg0540.tlg045,0,0
0540,046,45,Lysias,Λυσίας,In Theomnestum,,,urn:cts:greekLit:tlg0540.tlg046,0,0
0540,047,46,Lysias,Λυσίας,In Theomnestum II,,,urn:cts:greekLit:tlg0540.tlg047,0,0
0540,048,47,Lysias,Λυσίας,In Eratosthenem,,,urn:cts:greekLit:tlg0540.tlg048,0,0
0540,049,48,Lysias,Λυσίας,In Agoratum,,,urn:cts:greekLit:tlg0540.tlg049,0,0
0540,050,49,Lysias,Λυσίας,In Alcibiadem 1,,,urn:cts:greekLit:tlg0540.tlg050,0,0
0540,051,50,Lysias,Λυσίας,In Alcibiadem 2,,,urn:cts:greekLit:tlg0540.tlg051,0,0
0540,052,51,Lysias,Λυσίας,Pro Mantitheo,,,urn:cts:greekLit:tlg0540.tlg052,0,0
0540,053,52,Lysias,Λυσίας,Πρὸς τὸ δημόσιον περὶ τῶν Ἐράτωνος χρημάτων,,,urn:cts:greekLit:tlg0540.tlg053,0,0
0540,054,53,Lysias,Λυσίας,Περὶ τῆς δημεύσεως ⟨τῶν⟩ τοῦ Νικίου ἀδελφοῦ ἐπίλογος,,,urn:cts:greekLit:tlg0540.tlg054,0,0
0540,055,54,Lysias,Λυσίας,"Ὑπὲρ τῶν Ἀριστοφάνους χρημάτων, πρὸς τὸ δημόσιον",,,urn:cts:greekLit:tlg0540.tlg055,0,0
0540,056,55,Lysias,Λυσίας,Pro Polystrato,,,urn:cts:greekLit:tlg0540.tlg056,0,0
0540,057,56,Lysias,Λυσίας,Ἀπολογία δωροδοκίας ἀπαράσημος,,,urn:cts:greekLit:tlg0540.tlg057,0,0
0540,058,57,Lysias,Λυσίας,Κατὰ τῶν σιτοπωλῶν,,,urn:cts:greekLit:tlg0540.tlg058,0,0
0540,059,58,Lysias,Λυσίας,In Pancleonem,,,urn:cts:greekLit:tlg0540.tlg059,0,0
0540,060,59,Lysias,Λυσίας,Ὑπὲρ τοῦ ἀδυνάτου,,,urn:cts:greekLit:tlg0540.tlg060,0,0
0540,061,60,Lysias,Λυσίας,Δήμου καταλύσεως ἀπολογία,,,urn:cts:greekLit:tlg0540.tlg061,0,0
0540,062,61,Lysias,Λυσίας,Περὶ τῆς Εὐάνδρου δοκιμασίας,,,urn:cts:greekLit:tlg0540.tlg062,0,0
0540,063,62,Lysias,Λυσίας,In Epicratem,,,urn:cts:greekLit:tlg0540.tlg063,0,0
0540,064,63,Lysias,Λυσίας,In Ergoclem,,,urn:cts:greekLit:tlg0540.tlg064,0,0
0540,065,64,Lysias,Λυσίας,In Philocratem,,,urn:cts:greekLit:tlg0540.tlg065,0,0
0540,066,65,Lysias,Λυσίας,In Nicomachum,,,urn:cts:greekLit:tlg0540.tlg066,0,0
0540,067,66,Lysias,Λυσίας,In Philonem,,,urn:cts:greekLit:tlg0540.tlg067,0,0
0540,068,67,Lysias,Λυσίας,In Diogitonem,,,urn:cts:greekLit:tlg0540.tlg068,0,0
0540,069,68,Lysias,Λυσίας,Olympiacus,,,urn:cts:greekLit:tlg0540.tlg069,0,0
0540,070,69,Lysias,Λυσίας,Περὶ τοῦ μὴ καταλῦσαι τὴν πάτριον πολιτείαν Ἀθήνησι,,,urn:cts:greekLit:tlg0540.tlg070,0,0
0540,071,70,Lysias,Λυσίας,Eroticus,,,urn:cts:greekLit:tlg0540.tlg071,0,0
0540,072,71,Lysias,Λυσίας,Fragmenta orationum deperditarum in papyris vel apud scriptores antiquos cum titulo vel tituli indice servata,,,urn:cts:greekLit:tlg0540.tlg072,0,0
0540,073,72,Lysias,Λυσίας,Argumenta orationum lysiacarum,,,urn:cts:greekLit:tlg0540.tlg073,0,0
0540,074,73,Lysias,Λυσίας,Fragmenta orationum deperditarum papyracea sine titulo vel tituli indice plano servata,,,urn:cts:greekLit:tlg0540.tlg074,0,0
0540,075,74,Lysias,Λυσίας,Fragmenta orationum deperditarum apud scriptores recentioris aetatis servata,,,urn:cts:greekLit:tlg0540.tlg075,0,0
0540,076,75,Lysias,Λυσίας,Epistulae,,,urn:cts:greekLit:tlg0540.tlg076,0,0
0540,077,76,Lysias,Λυσίας,Verba singula sub Lysiae nomine sine ulla mentione loci tradita,,,urn:cts:greekLit:tlg0540.tlg077,0,0
0540,078,77,Lysias,Λυσίας,Apocrypha: fragmenta papyracea Lysiae a studiosis tributa,,,urn:cts:greekLit:tlg0540.tlg078,0,0
0541,003,1,Menander,Μένανδρος,Georgius,,,urn:cts:greekLit:tlg0541.tlg003,0,0
0541,004,2,Menander,Μένανδρος,Georgi fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg004,0,0
0541,008,3,Menander,Μένανδρος,Epitrepontum fragmenta.,,,urn:cts:greekLit:tlg0541.tlg008,0,0
0541,009,4,Menander,Μένανδρος,Epitrepontes,,,urn:cts:greekLit:tlg0541.tlg009,0,0
0541,010,5,Menander,Μένανδρος,Heros,,,urn:cts:greekLit:tlg0541.tlg010,0,0
0541,011,6,Menander,Μένανδρος,Herois fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg011,0,0
0541,017,7,Menander,Μένανδρος,Citharista,,,urn:cts:greekLit:tlg0541.tlg017,0,0
0541,018,8,Menander,Μένανδρος,Citharistae fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg018,0,0
0541,019,9,Menander,Μένανδρος,Colax,,,urn:cts:greekLit:tlg0541.tlg019,0,0
0541,020,10,Menander,Μένανδρος,Colacis Fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg020,0,0
0541,021,11,Menander,Μένανδρος,Coneazomenae,,,urn:cts:greekLit:tlg0541.tlg021,0,0
0541,022,12,Menander,Μένανδρος,Coneazomenarum fragmentum aliunde notum,,,urn:cts:greekLit:tlg0541.tlg022,0,0
0541,025,13,Menander,Μένανδρος,Periciromene,,,urn:cts:greekLit:tlg0541.tlg025,0,0
0541,026,14,Menander,Μένανδρος,Periciromenae fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg026,0,0
0541,027,15,Menander,Μένανδρος,Perinthia,,,urn:cts:greekLit:tlg0541.tlg027,0,0
0541,028,16,Menander,Μένανδρος,Perinthiae fragmenta aliunde nota,,,urn:cts:greekLit:tlg0541.tlg028,0,0
0541,029,17,Menander,Μένανδρος,Samia,,,urn:cts:greekLit:tlg0541.tlg029,0,0
0541,033,18,Menander,Μένανδρος,Phasma,,,urn:cts:greekLit:tlg0541.tlg033,0,0
0541,034,19,Menander,Μένανδρος,Fabula Incerta,,,urn:cts:greekLit:tlg0541.tlg034,0,0
0541,039,20,Menander,Μένανδρος,Fragmenta (CAF),,,urn:cts:greekLit:tlg0541.tlg039,0,0
0541,041,21,Menander,Μένανδρος,Fragmentum,,,urn:cts:greekLit:tlg0541.tlg041,0,0
0541,042,22,Menander,Μένανδρος,,,Sententiae (corresponds to version Men Ar I) (Greek),urn:cts:greekLit:tlg0541.tlg042,1,1
0541,044,23,Menander,Μένανδρος,Epigrammata,,,urn:cts:greekLit:tlg0541.tlg044,0,0
0542,001,1,Julius Pollux,,Onomasticon,,,urn:cts:greekLit:tlg0542.tlg001,1,1
0543,001,1,Polybius,Πολύβιος,Histories,Histories,,urn:cts:greekLit:tlg0543.tlg001,1,1
0544,001,1,Sextus Empiricus,,Pyrrhoniae hypotyposes,,,urn:cts:greekLit:tlg0544.tlg001,1,1
0544,002,2,Sextus Empiricus,,adversus Mathematicos,,,urn:cts:greekLit:tlg0544.tlg002,1,1
0545,001,1,Claudius Aelianus,Κλαύδιος Αἰλιανός,De Natura Animalium,,,urn:cts:greekLit:tlg0545.tlg001,0,1
0545,002,2,Claudius Aelianus,Κλαύδιος Αἰλιανός,Varia Historia,,,urn:cts:greekLit:tlg0545.tlg002,0,1
0545,003,3,Claudius Aelianus,Κλαύδιος Αἰλιανός,Epistulae Rusticae,,,urn:cts:greekLit:tlg0545.tlg003,0,1
0545,004,4,Claudius Aelianus,Κλαύδιος Αἰλιανός,Fragmenta,Ἀποσπασμάτια,,urn:cts:greekLit:tlg0545.tlg004,1,1
0545,006,5,Claudius Aelianus,Κλαύδιος Αἰλιανός,De natura animalium,,,urn:cts:greekLit:tlg0545.tlg006,0,0
0547,001,1,Anaximenes,Ἀναξιμένης ὁ Λαμψακηνός,Rhetorica ad Alexandrum,,,urn:cts:greekLit:tlg0547.tlg001,0,0
0548,001,1,Pseudo-Apollodorus,,Library,Βιβλιοθήκη,Library,urn:cts:greekLit:tlg0548.tlg001,1,1
0548,002,2,Pseudo-Apollodorus,,Bibliotheca,,Epitome,urn:cts:greekLit:tlg0548.tlg002,1,1
0549,005,1,Apollodorus,Ἀπολλόδωρος,Fragmenta Historica,,,urn:cts:greekLit:tlg0549.tlg005,0,0
0550,001,1,Apollonius,Ἀπολλώνιος,Conica/Conicorum,,,urn:cts:greekLit:tlg0550.tlg001,1,1
0551,001,1,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Preface,,,urn:cts:greekLit:tlg0551.tlg001,1,1
0551,002,2,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Kings,ἐκ τῆς βασιλικῆς,Kings,urn:cts:greekLit:tlg0551.tlg002,1,1
0551,003,3,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Italy,ἐκ τῆς Ἰταλικῆς,Italy,urn:cts:greekLit:tlg0551.tlg003,1,1
0551,004,4,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Samnite History,ἐκ τῆς Σαυνιτικῆς,Samnite History,urn:cts:greekLit:tlg0551.tlg004,1,1
0551,005,5,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Gallic History,ἐκ τῆς Κελτῖκης,Gallic History,urn:cts:greekLit:tlg0551.tlg005,1,1
0551,006,6,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Sicily and the Other Islands,ἐκ τῆς Σικελῖκης καὶ νησιωτικής,Sicily and the Other Islands,urn:cts:greekLit:tlg0551.tlg006,1,1
0551,007,7,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Wars in Spain,Ιβηρική,Wars in Spain,urn:cts:greekLit:tlg0551.tlg007,1,1
0551,008,8,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Hannibalic War,Ἀννιβαϊκή,Hannibalic War,urn:cts:greekLit:tlg0551.tlg008,1,1
0551,009,9,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Punic Wars,Λιβυκή,Punic Wars,urn:cts:greekLit:tlg0551.tlg009,1,1
0551,010,10,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Numidian Affairs,ἐκ τῆς Νομαδικῆς,Numidian Affairs,urn:cts:greekLit:tlg0551.tlg010,1,1
0551,011,11,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Macedonian Affairs,ἐκ τῆς Μακεδονικῆς,Macedonian Affairs,urn:cts:greekLit:tlg0551.tlg011,1,1
0551,012,12,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Illyrian Wars,Ἰλλυρική,Illyrian Wars,urn:cts:greekLit:tlg0551.tlg012,1,1
0551,013,13,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Syrian Wars,Συριακή,Syrian Wars,urn:cts:greekLit:tlg0551.tlg013,1,1
0551,014,14,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Mithridatic Wars,Μιθριδάτειος,Mithridatic Wars,urn:cts:greekLit:tlg0551.tlg014,1,1
0551,017,15,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Civil Wars,Ἐμφυλίων Πρώτη,Civil Wars,urn:cts:greekLit:tlg0551.tlg017,1,1
0551,024,16,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Iberica,,,urn:cts:greekLit:tlg0551.tlg024,0,0
0551,025,17,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Annibaica,,,urn:cts:greekLit:tlg0551.tlg025,0,0
0551,026,18,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Libyca,,,urn:cts:greekLit:tlg0551.tlg026,0,0
0551,027,19,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Numidica (fragmenta),,,urn:cts:greekLit:tlg0551.tlg027,0,0
0551,030,20,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Mithridatica,,,urn:cts:greekLit:tlg0551.tlg030,0,0
0551,031,21,Appianus,Ἀππιανὸς ὁ Ἀλεξανδρεύς,Syriaca,,,urn:cts:greekLit:tlg0551.tlg031,0,0
0552,001,1,Archimedes,Ἀρχιμήδης,De Sphaera et Cylindro,,,urn:cts:greekLit:tlg0552.tlg001,1,1
0552,002,2,Archimedes,Ἀρχιμήδης,Dimensio circuli,,,urn:cts:greekLit:tlg0552.tlg002,1,1
0552,003,3,Archimedes,Ἀρχιμήδης,De conoidibus et sphaeroidibus,,,urn:cts:greekLit:tlg0552.tlg003,1,1
0552,004,4,Archimedes,Ἀρχιμήδης,De spiralibus (De lineis spiralibus),,,urn:cts:greekLit:tlg0552.tlg004,1,1
0552,005,5,Archimedes,Ἀρχιμήδης,De planorum aequilibriis (peri isorropin),,,urn:cts:greekLit:tlg0552.tlg005,1,1
0552,006,6,Archimedes,Ἀρχιμήδης,Arenarius,,,urn:cts:greekLit:tlg0552.tlg006,1,1
0552,007,7,Archimedes,Ἀρχιμήδης,De quadratura parabolae,,,urn:cts:greekLit:tlg0552.tlg007,1,1
0552,008,8,Archimedes,Ἀρχιμήδης,De fluitantibus corporibus,,,urn:cts:greekLit:tlg0552.tlg008,1,1
0552,009,9,Archimedes,Ἀρχιμήδης,Stomachion,,,urn:cts:greekLit:tlg0552.tlg009,1,1
0552,010,10,Archimedes,Ἀρχιμήδης,Ad Eratosthenem methodus,,,urn:cts:greekLit:tlg0552.tlg010,1,1
0552,011,11,Archimedes,Ἀρχιμήδης,Liber Assumptorum,,,urn:cts:greekLit:tlg0552.tlg011,1,1
0552,012,12,Archimedes,Ἀρχιμήδης,Bovium problema (Problema Bovinum),,,urn:cts:greekLit:tlg0552.tlg012,1,1
0552,013,13,Archimedes,Ἀρχιμήδης,Fragmenta,,,urn:cts:greekLit:tlg0552.tlg013,1,1
0553,001,1,Artemidorus Onir.,Ἀρτεμίδωρος ὁ Δαλδιανός,Onirocriticon,Ονειροκριτικά,,urn:cts:greekLit:tlg0553.tlg001,1,1
0554,001,1,Chariton,,De Chaerea et Callirhoe,,,urn:cts:greekLit:tlg0554.tlg001,1,1
0554,002,2,Chariton,,De Callirhoe narrationes amatoriae,,,urn:cts:greekLit:tlg0554.tlg002,0,0
0555,001,1,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Protrepticus,,,urn:cts:greekLit:tlg0555.tlg001,1,1
0555,002,2,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Paedagogus,,,urn:cts:greekLit:tlg0555.tlg002,1,1
0555,004,3,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Stromateis,,,urn:cts:greekLit:tlg0555.tlg004,1,1
0555,005,4,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Eclogae propheticae,,,urn:cts:greekLit:tlg0555.tlg005,1,1
0555,006,5,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Quis Dis Salvetur,,,urn:cts:greekLit:tlg0555.tlg006,1,1
0555,007,6,Clemens Alexandrinus,Κλήμης ὁ Ἀλεξανδρεύς,Excerpta ex Theodoto,,,urn:cts:greekLit:tlg0555.tlg007,1,1
0556,001,1,Asclepiodotus,,Tactica,,,urn:cts:greekLit:tlg0556.tlg001,0,1
0557,001,1,Epictetus,Ἐπίκτητος,Discourses,Ἀρριανοῦ τῶν Ἐπικτήτου Διατριβῶν,Discourses,urn:cts:greekLit:tlg0557.tlg001,1,1
0557,002,2,Epictetus,Ἐπίκτητος,Enchiridion,Ἐγχειρίδιον,The Handbook,urn:cts:greekLit:tlg0557.tlg002,1,1
0557,003,3,Epictetus,Ἐπίκτητος,Fragments,,,urn:cts:greekLit:tlg0557.tlg003,0,1
0557,004,4,Epictetus,Ἐπίκτητος,Gnomologium Epicteteum (e Stobaei libris 1-2),,,urn:cts:greekLit:tlg0557.tlg004,1,1
0557,005,5,Epictetus,Ἐπίκτητος,Gnomologium Epicteteum (e Stobaei libris 3‑4),,,urn:cts:greekLit:tlg0557.tlg005,1,1
0557,006,6,Epictetus,Ἐπίκτητος,Arrian to Lucius Gellius,,,urn:cts:greekLit:tlg0557.tlg006,0,0
0557,007,7,Epictetus,Ἐπίκτητος,Enchiridion,,,urn:cts:greekLit:tlg0557.tlg007,0,0
0559,001,1,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Pneumatica/Spiritalia,,,urn:cts:greekLit:tlg0559.tlg001,1,1
0559,002,2,Heron,Ἥρων ὁ Ἀλεξανδρεύς,De automatis,,,urn:cts:greekLit:tlg0559.tlg002,1,1
0559,003,3,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Fragmenta de Horoscopiis,,,urn:cts:greekLit:tlg0559.tlg003,0,0
0559,004,4,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Mechanicorum Fragmenta,,,urn:cts:greekLit:tlg0559.tlg004,1,1
0559,005,5,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Catoptrica.Greek.,,,urn:cts:greekLit:tlg0559.tlg005,1,1
0559,006,6,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Metrica,,,urn:cts:greekLit:tlg0559.tlg006,1,1
0559,007,7,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Dioptra,,,urn:cts:greekLit:tlg0559.tlg007,1,1
0559,008,8,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Definitiones,,,urn:cts:greekLit:tlg0559.tlg008,0,0
0559,009,9,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Geometria. Selections.,,,urn:cts:greekLit:tlg0559.tlg009,0,0
0559,010,10,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Stereometrica,,,urn:cts:greekLit:tlg0559.tlg010,1,1
0559,011,11,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Mensurae,,,urn:cts:greekLit:tlg0559.tlg011,1,1
0559,012,12,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Belopoeica,,,urn:cts:greekLit:tlg0559.tlg012,1,1
0559,014,13,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Fragmenta Heroniana,,,urn:cts:greekLit:tlg0559.tlg014,1,1
0559,015,14,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Geodaesia,,,urn:cts:greekLit:tlg0559.tlg015,1,1
0559,016,15,Heron,Ἥρων ὁ Ἀλεξανδρεύς,Liber Geeponicus,,,urn:cts:greekLit:tlg0559.tlg016,1,1
0560,001,1,[Longinus],,De Sublimitate,Περὶ ὕψους,On the Sublime,urn:cts:greekLit:tlg0560.tlg001,1,1
0561,001,1,Longus,Λόγγος,Daphnis &amp; Chloe,Δάφνις καὶ Χλόη,Daphnis and Chloe,urn:cts:greekLit:tlg0561.tlg001,1,1
