author_id,author_name_latin,author_name_greek,author_name_english,epitheton,era,source,work_id,title_latin,title_english,title_greek,cts_urn,cts_confirmed
0186,Marcus Cornelius Fronto,Μάρκος Κορνήλιος Φρόντων,Marcus Cornelius Fronto,Rhet.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,001,Epistulae Graecae. Ad Marcum Caesarem et invicem (lib. 1).,,,urn:cts:greekLit:tlg0186.tlg001,False
0186,Marcus Cornelius Fronto,Μάρκος Κορνήλιος Φρόντων,Marcus Cornelius Fronto,Rhet.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,002,Epistulae Graecae. Ad Marcum Caesarem et invicem (lib. 2).,,,urn:cts:greekLit:tlg0186.tlg002,False
0186,Marcus Cornelius Fronto,Μάρκος Κορνήλιος Φρόντων,Marcus Cornelius Fronto,Rhet.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,004,Epistulae Graecae. Additamentum epistularum variarum acephalum.,,,urn:cts:greekLit:tlg0186.tlg004,False
0186,Marcus Cornelius Fronto,Μάρκος Κορνήλιος Φρόντων,Marcus Cornelius Fronto,Rhet.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,005,Epigrammata,,,urn:cts:greekLit:tlg0186.tlg005,False
0187,Gaetulicus,,Gaetulicus,,,bcdavasconcelos,001,Epigramma,,,urn:cts:greekLit:tlg0187.tlg001,False
0188,Gaetulicus,Γαιτουλικός,Gaetulicus,,,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0188.tlg001,False
0189,Gaius Cornelius Gallus,Γάλλος,Gaius Cornelius Gallus,,1st c. B.C.,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0189.tlg001,False
0190,Gauradas,Γαυράδας,Gauradas,,1st c. A.D.,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0190.tlg001,False
0191,Germanicus Caesar,Γερμανικός,Germanicus Caesar,,1st c. B.C. – 1st c. A.D.,bcdavasconcelos;wikidata,001,Epigrammata (Greek),,,urn:cts:greekLit:tlg0191.tlg001,False
0192,Glaucus Atheniensis,Γλαῦκος Ἀθηναῖος,Glaucus Atheniensis,,,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0192.tlg001,False
0193,Glaucus Nicopolitanus,Γλαῦκος Νικοπολίτης,Glaucus Nicopolitanus,,1st c. B.C.,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0193.tlg001,False
0194,Glycon,Γλύκων,Glycon,,,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0194.tlg001,False
0195,Hadrian Emperor of Rome,Ἁδριανός,Hadrian Emperor of Rome,,1st–2nd c. A.D.,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0195.tlg001,False
0196,Hecataeus Thasius,Ἑκαταῖος Θάσιος,Hecataeus Thasius,,,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0196.tlg001,False
0197,Hedyle,,Hedyle Epigrammatica,Epigr.,4th–5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0197.tlg001,False
0198,Hedylus,Ἡδύλος,Hedylus Samius,Epigr.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0198.tlg001,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,001,Epinicians,Epinicians,Ἐπίνικοι,urn:cts:greekLit:tlg0199.tlg001,True
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,002,Dithyrambs,Dithyrambs,Διθύραμβοι,urn:cts:greekLit:tlg0199.tlg002,True
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,007,Skolia,,,urn:cts:greekLit:tlg0199.tlg007,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,013,Epinicorum fragmenta,,,urn:cts:greekLit:tlg0199.tlg013,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,014,Hymnorum fragmenta,,,urn:cts:greekLit:tlg0199.tlg014,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,015,Paeanes,,,urn:cts:greekLit:tlg0199.tlg015,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,016,Prosodia Fragment,,,urn:cts:greekLit:tlg0199.tlg016,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,017,Partheneia Fragmenta,,,urn:cts:greekLit:tlg0199.tlg017,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,018,Hyporchemata (fragmenta),,,urn:cts:greekLit:tlg0199.tlg018,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,019,Erotica,,,urn:cts:greekLit:tlg0199.tlg019,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,020,Encomia,,,urn:cts:greekLit:tlg0199.tlg020,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,021,Fragmenta ex operibus incertis,,,urn:cts:greekLit:tlg0199.tlg021,False
0199,Bacchylides,Βακχυλίδης,Bacchylides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,023,Epigrammata (other),,,urn:cts:greekLit:tlg0199.tlg023,False
0200,Mantissa Proverbiorum,,,,,tlg:cd,,,,,,
0201,Isyllus,Ἴσυλλος,Isyllus of Epidaurus,Lyr.,3th–4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0201.tlg001,False
0202,Mace(donius),,,Lyr.,,tlg:cd,,,,,,
0203,Limenius,,Limenius Lyricus,Lyr.,2nd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Paean Delphicus ii et prosodium in Apollinem,,,urn:cts:greekLit:tlg0203.tlg001,False
0204,Aristonous,Aριστόνους,Aristonous Corinthius,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Paean in Apollinem,,,urn:cts:greekLit:tlg0204.tlg001,False
0205,Philodamus,,Philodamus Scarpheus,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Paean in Dionysum,,,urn:cts:greekLit:tlg0205.tlg001,False
0206,Theocles,,Theocles Lyricus,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Ithypalli,,,urn:cts:greekLit:tlg0206.tlg001,False
0207,Hermocles,,Hermocles Cyzicenus,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Ithypalli,,,urn:cts:greekLit:tlg0207.tlg001,False
0208,Dosiadas,Δωσιάδης,Dosiadas Cretensis,Lyr.,2th–3th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigramma,,,urn:cts:greekLit:tlg0208.tlg002,False
0209,Seleucus,,Seleucus Lyricus,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0209.tlg001,False
0210,Euphronius,,Euphronius,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Priapeia,,,urn:cts:greekLit:tlg0210.tlg001,False
0211,Simias,Σιμίας Ῥόδιος,Simmias of Rhodes,Gramm.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0211.tlg001,False
0211,Simias,Σιμίας Ῥόδιος,Simmias of Rhodes,Gramm.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0211.tlg002,False
0212,Philetas,Φιλίτας,Philetas,Eleg. et Gramm.,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0212.tlg001,False
0213,Hermesianax,,Hermesianax of Colophon,Eleg.,3th–4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0213.tlg001,False
0214,Phanocles,,Phanocles,Eleg.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0214.tlg001,False
0215,Antagoras,Ἀνταγόρας,Antagoras Rhodius,Epic.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0215.tlg002,False
0216,Alexander,Ἀλέξανδρος Αἰτωλός,Alexander Aetolus,Lyr. et Trag.,3th–4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0216.tlg001,False
0216,Alexander,Ἀλέξανδρος Αἰτωλός,Alexander Aetolus,Lyr. et Trag.,3th–4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0216.tlg002,False
0216,Alexander,Ἀλέξανδρος Αἰτωλός,Alexander Aetolus,Lyr. et Trag.,3th–4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Fragmenta (TGF),,,urn:cts:greekLit:tlg0216.tlg003,False
0217,Anacreon Junior,,,Eleg.,,tlg:cd;wikidata,,,,,,
0218,Nicaenetus,Νικαίνετος Σάμιος,Nicaenetus Samius,Epic.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0218.tlg002,False
0219,Rhianus,Ῥιανός,Rhianus of Crete,Epic.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0219.tlg001,False
0219,Rhianus,Ῥιανός,Rhianus of Crete,Epic.,3rd c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0219.tlg002,False
0220,Moero,Μοιρώ Βυζαντία,Moero Byzantia,Epic.,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0220.tlg002,False
0221,Euphorion,Εὐφορίων Χαλκιδεύς,Euphorion of Chalcis,Epic.,2th–3th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Epigrammata (Fragmenta),,,urn:cts:greekLit:tlg0221.tlg001,False
0221,Euphorion,Εὐφορίων Χαλκιδεύς,Euphorion of Chalcis,Epic.,2th–3th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,004,Epigrammata,,,urn:cts:greekLit:tlg0221.tlg004,False
0222,Eratosthenes et Eratosthenica Philol.,Ἐρατοσθένης,Eratosthenes,,2th–3th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,009,Fragmenta,,,urn:cts:greekLit:tlg0222.tlg009,False
0227,Anonymi Curetum Hymnus,,Anonymi Curetum Hymnus,,,tlg:cd;bcdavasconcelos,001,Hymnus Curetum,,,urn:cts:greekLit:tlg0227.tlg001,False
0228,Anonymi Hymnus In Dactylos Idaeos,,,,,tlg:cd,,,,,,
0230,Lyrica Adespota (CA),,Lyrica Adespota,,,tlg:cd;bcdavasconcelos,001,Adespota,,,urn:cts:greekLit:tlg0230.tlg001,False
0231,Elegiaca Adespota (CA),,Elegiaca Adespota,,,tlg:cd;bcdavasconcelos,001,Anonymorum Elegiae,,,urn:cts:greekLit:tlg0231.tlg001,False
0232,Archilochus,Ἀρχίλοχος,Archilochus,Eleg. et Iamb.,7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0232.tlg001,False
0232,Archilochus,Ἀρχίλοχος,Archilochus,Eleg. et Iamb.,7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata (i.d. is only good for those from the Greek Anthology),,,urn:cts:greekLit:tlg0232.tlg003,False
0233,Hipponax,Ἱππῶναξ,Hipponax,Iamb.,6th c. B.C.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0233.tlg001,True
0234,Elegiaca Adespota (IEG),,Elegiaca Adespota,,,tlg:cd;bcdavasconcelos,001,Fragmenta Elegiaca Adespota,,,urn:cts:greekLit:tlg0234.tlg001,False
0235,Iambica Adespota (IEG),,,,,tlg:cd,,,,,,
0236,Alcibiades,Ἀλκιβιάδης,Alcibiades,<Eleg.>,5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0236.tlg001,False
0237,Anacreon,Ἀνακρέων,Anacreon,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta (Elegiae),,,urn:cts:greekLit:tlg0237.tlg001,False
0237,Anacreon,Ἀνακρέων,Anacreon,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta,,,urn:cts:greekLit:tlg0237.tlg002,False
0237,Anacreon,Ἀνακρέων,Anacreon,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,004,Epigrammata,,,urn:cts:greekLit:tlg0237.tlg004,False
0238,Ananius,,Ananius Iambographus,Iamb.,6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0238.tlg001,False
0239,Antimachus,Ἀντίμαχος,Antimachus of Colophon,Eleg. et Epic.,4th–5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0239.tlg001,False
0239,Antimachus,Ἀντίμαχος,Antimachus of Colophon,Eleg. et Epic.,4th–5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta Epica Antim. EGF p. 273.,,,urn:cts:greekLit:tlg0239.tlg002,False
0239,Antimachus,Ἀντίμαχος,Antimachus of Colophon,Eleg. et Epic.,4th–5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata,,,urn:cts:greekLit:tlg0239.tlg003,False
0240,Hermolochus,,Hermolochus Lyricus,Lyr.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0240.tlg001,False
0241,Aristoxenus,,,<Comic.>,6th–7th c. B.C.,tlg:cd;tlg:post-e;wikidata,004,Incertae fabulae (?) fragmentum,,,urn:cts:greekLit:tlg0241.tlg004,False
0242,Asius,,Asius Samius,Eleg. et Epic.,6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum Elegiacum,,,urn:cts:greekLit:tlg0242.tlg001,False
0242,Asius,,Asius Samius,Eleg. et Epic.,6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Fragmenta Epica,,,urn:cts:greekLit:tlg0242.tlg003,False
0243,Callinus,Καλλῖνος,Callinus of Ephesus,Eleg.,7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0243.tlg001,False
0244,Cleobulina Scriptor Aenigmatum,Κλεοβουλίνη,Cleobulina Lyrica,,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0244.tlg001,False
0245,Demodocus,Δημόδοκος,Demodocus Lerius,Eleg.,6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0245.tlg001,False
0245,Demodocus,Δημόδοκος,Demodocus Lerius,Eleg.,6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0245.tlg002,False
0246,Dionysius Chalcus,,Dionysius Chalcus,Eleg.,5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0246.tlg001,False
0247,Dionysius II,,Dionysius The Younger,<Eleg.>,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0247.tlg001,False
0248,Diphilus,,Diphilus Iambographus,Epic. et Iamb.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0248.tlg001,False
0249,Echembrotus,,Echembrotus Lyricus,Eleg. et Lyr.,8th–9th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0249.tlg001,False
0250,Euclides Comic. vel,Εὐκλείδης,,Iamb.,,tlg:cd;wikidata,,,,,,
0251,Euenus,Εὔηνος Πάρος,Evenus Parius,Eleg.,5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0251.tlg001,False
0252,Hermippus,,Hermippus,Comic.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;wikidata,001,Fragmenta (comic),,,urn:cts:greekLit:tlg0252.tlg001,False
0252,Hermippus,,Hermippus,Comic.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;wikidata,003,Fragmentum (comic),,,urn:cts:greekLit:tlg0252.tlg003,False
0252,Hermippus,,Hermippus,Comic.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;wikidata,004,Fragmenta,,,urn:cts:greekLit:tlg0252.tlg004,False
0252,Hermippus,,Hermippus,Comic.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;wikidata,006,Fragmenta,,,urn:cts:greekLit:tlg0252.tlg006,False
0253,[Homerus],,Homer. Margites,<Epic.>,,tlg:cd;bcdavasconcelos,001,Margites,,,urn:cts:greekLit:tlg0253.tlg001,False
0254,Melanthius,,Melanthius,Eleg. et Trag.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0254.tlg001,False
0255,Mimnermus,Μίμνερμος,Mimnermus of Colophon,Eleg.,6th–7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0255.tlg001,False
0255,Mimnermus,Μίμνερμος,Mimnermus of Colophon,Eleg.,6th–7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0255.tlg002,False
0256,Panarces Scriptor Aenigmatum,,Panarces,,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0256.tlg001,False
0257,Philiscus,,Philiscus Milesius,Rhet.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmentum,,,urn:cts:greekLit:tlg0257.tlg001,False
0258,Pigres,,Pigres Halicarnassensis,Eleg.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0258.tlg001,False
0259,Scythinus,Σκυθῖνος Τέως,Scythinus Teius,Poet. Phil.,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0259.tlg001,False
0259,Scythinus,Σκυθῖνος Τέως,Scythinus Teius,Poet. Phil.,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Testimonia,,,urn:cts:greekLit:tlg0259.tlg002,False
0259,Scythinus,Σκυθῖνος Τέως,Scythinus Teius,Poet. Phil.,4th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata,,,urn:cts:greekLit:tlg0259.tlg003,False
0260,Semonides,Σημωνίδης,Semonides of Amorgos,Eleg. et Iamb.,6th–7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0260.tlg001,False
0261,Simonides,Σιμωνίδης Κεῖος,Simonides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta (Epigrams & Elegeiae),,,urn:cts:greekLit:tlg0261.tlg001,False
0261,Simonides,Σιμωνίδης Κεῖος,Simonides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta (Encomium & Lyrical),,,urn:cts:greekLit:tlg0261.tlg002,False
0261,Simonides,Σιμωνίδης Κεῖος,Simonides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata (from Greek Anthology),,,urn:cts:greekLit:tlg0261.tlg003,False
0261,Simonides,Σιμωνίδης Κεῖος,Simonides,Lyr.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,005,Fragmenta,,,urn:cts:greekLit:tlg0261.tlg005,False
0262,Socrates,Σωκράτης,Socrates,Phil.,4th–5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0262.tlg001,False
0263,Solon Nomographus,Σόλων,Solon,et Poeta,6th–7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0263.tlg001,False
0264,Susarion,Σουσαρίων,Susarion,Comic.,,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0264.tlg001,False
0265,Timocreon,Τιμοκρέων Ῥόδιος,Timocreon Ialysius,Lyr.,5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta,,,urn:cts:greekLit:tlg0265.tlg002,False
0265,Timocreon,Τιμοκρέων Ῥόδιος,Timocreon Ialysius,Lyr.,5th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata,,,urn:cts:greekLit:tlg0265.tlg003,False
0266,Tyrtaeus,Τυρταῖος,Tyrtaeus,Eleg.,7th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0266.tlg001,False
0267,Xenophanes,Ξενοφάνης,Xenophanes,Poet. Phil.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta (Elegiaca),,,urn:cts:greekLit:tlg0267.tlg001,False
0267,Xenophanes,Ξενοφάνης,Xenophanes,Poet. Phil.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta (Lyrica),,,urn:cts:greekLit:tlg0267.tlg002,False
0267,Xenophanes,Ξενοφάνης,Xenophanes,Poet. Phil.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,003,Epigrammata,,,urn:cts:greekLit:tlg0267.tlg003,False
0267,Xenophanes,Ξενοφάνης,Xenophanes,Poet. Phil.,5th–6th c. B.C.,tlg:cd;bcdavasconcelos;wikidata,006,Fragmenta (PPF),,,urn:cts:greekLit:tlg0267.tlg006,False
0268,Mesomedes,Μεσομήδης Κρητικός,Mesomedes,Lyr.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,001,Fragmenta,,,urn:cts:greekLit:tlg0268.tlg001,False
0268,Mesomedes,Μεσομήδης Κρητικός,Mesomedes,Lyr.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;wikidata,002,Epigrammata,,,urn:cts:greekLit:tlg0268.tlg002,False
0269,Nautarum Cantiunculae,,,,,tlg:cd,,,,,,
0271,Conventus Avium,,,,,tlg:cd,,,,,,
0272,De Arboribus Avibusque Fabulae,,,,,tlg:cd,,,,,,
0273,Scolia Alphabetica,,,,,tlg:cd,,,,,,
0274,Secundus Tarentinus,Σεκοῦνδος Ταραντῖνος,Secundus Tarentinus,,,bcdavasconcelos;wikidata,001,Epigrammata,,,urn:cts:greekLit:tlg0274.tlg001,False
0275,Peirazomene,,,,,tlg:cd,,,,,,
0276,Cantus Lugubris,,,,,tlg:cd,,,,,,
0277,Monodia,,,,,tlg:cd,,,,,,
0278,Praelusio Mimi,,,,,tlg:cd,,,,,,
0279,Discipulorum Cantiuncula,,,,,tlg:cd,,,,,,
0280,Andromachus,Ἀνδρόμαχος,,Poet. Med.,,tlg:cd;wikidata,,,,,,
0281,Marcellus,,,Poet. Med.,,tlg:cd;wikidata,,,,,,
0282,Anonymus De Viribus Herbarum,,,,,tlg:cd,,,,,,
0283,Heraclides Ponticus Junior,Ἡρακλείδης ὁ Ποντικός,Heraclides Ponticus The Younger,Gramm.,,tlg:cd;bcdavasconcelos;wikidata,002,Fragmenta et Titulus,,,urn:cts:greekLit:tlg0283.tlg002,False
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,001,Orationes 1,,Εἰς Δία,urn:cts:greekLit:tlg0284.tlg001,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,002,Orationes 2,,Ἀθηνᾶ,urn:cts:greekLit:tlg0284.tlg002,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,003,Orationes 3,,Ἰσθμικὸς εἰς Ποσειδῶνα,urn:cts:greekLit:tlg0284.tlg003,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,004,Orationes 4,,Διόνυσος,urn:cts:greekLit:tlg0284.tlg004,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,005,Orationes 5,,Ἰσθμικὸς εἰς Ποσειδῶνα,urn:cts:greekLit:tlg0284.tlg005,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,006,Orationes 6,,Λαλιὰ εἰς Ἀσκληπιόν,urn:cts:greekLit:tlg0284.tlg006,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,007,Orationes 7,,Ἀσκληπιάδαι,urn:cts:greekLit:tlg0284.tlg007,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,008,Orationes 8,,Εἰς τὸν Σάραπιν,urn:cts:greekLit:tlg0284.tlg008,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,009,Orationes 9,,,urn:cts:greekLit:tlg0284.tlg009,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,010,Orationes 10,,Ἀπελλᾶ γενεθλιακός,urn:cts:greekLit:tlg0284.tlg010,True
0284,Aelius Aristides,,"Aristides, Aelius",Rhet.,2nd c. A.D.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,011,Orationes 11,,εἰς Ἐτεωνέα ἐπικήδειος,urn:cts:greekLit:tlg0284.tlg011,True
